method,x0_x,x0_y,x_final_x,x_final_y,f_final,nit,grad_norm,success,u,A,g_prime
Newton,-20,-20,0.0,-17697.036269559827,-3.1414796435085153,15,9.030657666110258e-09,True,-17696.036269559827,7.216416222292372e-13,6.385639274280844e-09
Newton,-20,-10,0.0,-19959.32224683499,-3.14149245229617,16,7.099563714562358e-09,True,-19958.32224683499,5.030254935546339e-13,5.0201496460329975e-09
Newton,-20,0,0.0,-20033.873608497768,-3.1414928251624796,17,7.04682461875353e-09,True,-20032.873608497768,4.974308298835355e-13,4.982857473752929e-09
Newton,-20,10,0.0,-22585.606646591503,-3.1415041035781064,19,5.5444982340790735e-09,True,-22584.606646591503,3.4716495455640246e-13,3.920552299594151e-09
Newton,-20,20,0.0,2.058823529411768,1.3135818775576427,1,1.5458914976361866,False,3.058823529411768,-0.17387541138713652,1.0931103609571753
Newton,-20,30,0.0,14.478818704053847,2.9971129852873504,200,0.014901783012187352,False,15.478818704053847,-0.0015509398069538025,0.010537151819688173
Newton,-20,40,0.0,29.606430318569256,3.072723786075624,200,0.0033612981584435478,False,30.606430318569256,-0.00016442030924078137,0.0023767967214252867
Newton,-20,50,0.0,44.65367168622977,3.096251765916571,200,0.0014550931666847215,False,45.65367168622977,-4.674284042100694e-05,0.001028906245420974
Newton,-20,60,0.0,59.67768745330247,3.107777632707184,200,0.0008089871811066202,False,60.67768745330247,-1.936467623477386e-05,0.0005720403216534808
Newton,-20,70,0.0,74.6921595946767,3.1146262401027585,200,0.0005143780782177484,False,75.6921595946767,-9.815049662670325e-06,0.0003637202272014742
Newton,-20,80,0.0,89.70181922835451,3.119166185165554,200,0.00035572248724412286,False,90.70181922835451,-5.643729057722003e-06,0.0002515337829508644
Newton,-20,90,0.0,104.70872008473671,3.122397014240044,200,0.0002605954199791827,False,105.70872008473671,-3.538404802068526e-06,0.0001842687886134364
Newton,-20,100,0.0,119.71389462030903,3.1248138230689957,200,0.000199098012372858,False,120.71389462030903,-2.362820153921098e-06,0.00014078355466961103
Newton,-10,-100,0.0,-21498.882285734682,-3.141499627660875,13,6.1191772708048095e-09,True,-21497.882285734682,4.025149876204487e-13,4.326911743468672e-09
Newton,-10,-90,0.0,-19552.08360001123,-3.1414903653167476,13,7.398381074475884e-09,True,-19551.08360001123,5.351155236839563e-13,5.2314454275641134e-09
Newton,-10,-80,0.0,-17605.151783095225,-3.1414790537051083,13,9.12516625751539e-09,True,-17604.151783095225,7.329995094005087e-13,6.452466940143802e-09
Newton,-10,-70,0.0,-23487.305882715613,-3.141507503022008,14,5.1269620178259065e-09,True,-23486.305882715613,3.0869717380831513e-13,3.6253096096905636e-09
Newton,-10,-60,0.0,-20566.24429048948,-3.1414954092238006,14,6.686731772181249e-09,True,-20565.24429048948,4.597940614786939e-13,4.7282333800849015e-09
Newton,-10,-50,0.0,-17644.600400898096,-3.1414793076769407,14,9.084410149392796e-09,True,-17643.600400898096,7.280942576014411e-13,6.4236480197155435e-09
Newton,-10,-40,0.0,-22083.296117341542,-3.141502089449587,15,5.799593315872613e-09,True,-22082.296117341542,3.713973619696766e-13,4.1009317617777e-09
Newton,-10,-30,0.0,-17697.036269559827,-3.1414796435085153,15,9.030657666110258e-09,True,-17696.036269559827,7.216416222292372e-13,6.385639274280844e-09
Newton,-10,-20,0.0,-19959.32224683499,-3.14149245229617,16,7.099563714562358e-09,True,-19958.32224683499,5.030254935546339e-13,5.0201496460329975e-09
Newton,-10,-10,0.0,-20033.873608497768,-3.1414928251624796,17,7.04682461875353e-09,True,-20032.873608497768,4.974308298835355e-13,4.982857473752929e-09
Newton,-10,0,0.0,-22585.606646591503,-3.1415041035781064,19,5.5444982340790735e-09,True,-22584.606646591503,3.4716495455640246e-13,3.920552299594151e-09
Newton,-10,10,0.0,2.0588235294117645,1.3135818775576387,1,1.5458914976361875,False,3.0588235294117645,-0.17387541138712975,1.093110360957176
Newton,-10,20,0.0,14.478818704053847,2.9971129852873504,200,0.014901783012187352,False,15.478818704053847,-0.0015509398069538025,0.010537151819688173
Newton,-10,30,0.0,29.606430318569256,3.072723786075624,200,0.0033612981584435478,False,30.606430318569256,-0.00016442030924078137,0.0023767967214252867
Newton,-10,40,0.0,44.65367168622977,3.096251765916571,200,0.0014550931666847215,False,45.65367168622977,-4.674284042100694e-05,0.001028906245420974
Newton,-10,50,0.0,59.67768745330247,3.107777632707184,200,0.0008089871811066202,False,60.67768745330247,-1.936467623477386e-05,0.0005720403216534808
Newton,-10,60,0.0,74.6921595946767,3.1146262401027585,200,0.0005143780782177484,False,75.6921595946767,-9.815049662670325e-06,0.0003637202272014742
Newton,-10,70,0.0,89.70181922835451,3.119166185165554,200,0.00035572248724412286,False,90.70181922835451,-5.643729057722003e-06,0.0002515337829508644
Newton,-10,80,0.0,104.70872008473671,3.122397014240044,200,0.0002605954199791827,False,105.70872008473671,-3.538404802068526e-06,0.0001842687886134364
Newton,-10,90,0.0,119.71389462030903,3.1248138230689957,200,0.000199098012372858,False,120.71389462030903,-2.362820153921098e-06,0.00014078355466961103
Newton,-10,100,-1.7763568394002077e-15,134.71791785522268,3.1266899280163067,200,0.00015705891888029186,False,135.71791785522268,-1.6554103636720049e-06,0.00011105742658785862
Newton,0,-100,0.0,-19552.08360001123,-3.1414903653167476,13,7.398381074475884e-09,True,-19551.08360001123,5.351155236839563e-13,5.2314454275641134e-09
Newton,0,-90,0.0,-17605.151783095225,-3.1414790537051083,13,9.12516625751539e-09,True,-17604.151783095225,7.329995094005087e-13,6.452466940143802e-09
Newton,0,-80,0.0,-23487.305882715613,-3.141507503022008,14,5.1269620178259065e-09,True,-23486.305882715613,3.0869717380831513e-13,3.6253096096905636e-09
Newton,0,-70,0.0,-20566.24429048948,-3.1414954092238006,14,6.686731772181249e-09,True,-20565.24429048948,4.597940614786939e-13,4.7282333800849015e-09
Newton,0,-60,0.0,-17644.600400898096,-3.1414793076769407,14,9.084410149392796e-09,True,-17643.600400898096,7.280942576014411e-13,6.4236480197155435e-09
Newton,0,-50,0.0,-22083.296117341542,-3.141502089449587,15,5.799593315872613e-09,True,-22082.296117341542,3.713973619696766e-13,4.1009317617777e-09
Newton,0,-40,0.0,-17697.036269559827,-3.1414796435085153,15,9.030657666110258e-09,True,-17696.036269559827,7.216416222292372e-13,6.385639274280844e-09
Newton,0,-30,0.0,-19959.32224683499,-3.14149245229617,16,7.099563714562358e-09,True,-19958.32224683499,5.030254935546339e-13,5.0201496460329975e-09
Newton,0,-20,0.0,-20033.873608497768,-3.1414928251624796,17,7.04682461875353e-09,True,-20032.873608497768,4.974308298835355e-13,4.982857473752929e-09
Newton,0,-10,0.0,-22585.606646591503,-3.1415041035781064,19,5.5444982340790735e-09,True,-22584.606646591503,3.4716495455640246e-13,3.920552299594151e-09
Newton,0,0,0.0,0.0,-0.32175055439664213,0,0.9899494936611665,False,1.0,-0.33999999999999997,0.7
Newton,0,10,0.0,10.0,2.9265777718422865,200,0.03334904617449796,False,11.0,-0.005265079534196603,0.023581336696090797
Newton,0,20,0.0,20.000000000000046,3.038511045067093,200,0.007551004541177576,False,21.000000000000046,-0.0005558117155668353,0.005339366515837079
Newton,0,30,0.0,30.0,3.0736466584752153,200,0.0032716224074920836,False,31.0,-0.0001578707670920088,0.0023133863898195106
Newton,0,40,0.0,40.000000000000185,3.0908975271641523,200,0.0018194873500983863,False,41.000000000000185,-6.53822684495294e-05,0.0012865718435377108
Newton,0,50,0.0,50.000000000000846,3.1011570026963717,200,0.0011570518840945876,False,51.000000000000846,-3.313437329330936e-05,0.0008181592334279541
Newton,0,60,0.0,60.00000000000077,3.1079610080872584,200,0.0008002321457601894,False,61.00000000000077,-1.9051007362212552e-05,0.0005658495767904917
Newton,0,70,0.0,70.00000000000027,3.1128042553890816,200,0.0005862625302040418,False,71.00000000000027,-1.1943690509209646e-05,0.00041455021066286115
Newton,0,80,0.0,80.00000000000011,3.116427791272668,200,0.00044792541813620465,False,81.00000000000011,-7.975322079541366e-06,0.00031673110062993006
Newton,0,90,0.0,90.00000000000003,3.1192409376427688,200,0.0003533544674833423,False,91.00000000000003,-5.58745469610124e-06,0.00024985934012003273
Newton,0,100,0.0,100.00000000000018,3.12148825950785,200,0.0002858584345305902,False,101.00000000000018,-4.065322256072519e-06,0.0002021324375159511
Newton,10,-100,0.0,-17605.151783095225,-3.1414790537051083,13,9.12516625751539e-09,True,-17604.151783095225,7.329995094005087e-13,6.452466940143802e-09
Newton,10,-90,0.0,-23487.305882715613,-3.141507503022008,14,5.1269620178259065e-09,True,-23486.305882715613,3.0869717380831513e-13,3.6253096096905636e-09
Newton,10,-80,0.0,-20566.24429048948,-3.1414954092238006,14,6.686731772181249e-09,True,-20565.24429048948,4.597940614786939e-13,4.7282333800849015e-09
Newton,10,-70,0.0,-17644.600400898096,-3.1414793076769407,14,9.084410149392796e-09,True,-17643.600400898096,7.280942576014411e-13,6.4236480197155435e-09
Newton,10,-60,0.0,-22083.296117341542,-3.141502089449587,15,5.799593315872613e-09,True,-22082.296117341542,3.713973619696766e-13,4.1009317617777e-09
Newton,10,-50,0.0,-17697.036269559827,-3.1414796435085153,15,9.030657666110258e-09,True,-17696.036269559827,7.216416222292372e-13,6.385639274280844e-09
Newton,10,-40,0.0,-19959.32224683499,-3.14149245229617,16,7.099563714562358e-09,True,-19958.32224683499,5.030254935546339e-13,5.0201496460329975e-09
Newton,10,-30,0.0,-20033.873608497768,-3.1414928251624796,17,7.04682461875353e-09,True,-20032.873608497768,4.974308298835355e-13,4.982857473752929e-09
Newton,10,-20,0.0,-22585.606646591503,-3.1415041035781064,19,5.5444982340790735e-09,True,-22584.606646591503,3.4716495455640246e-13,3.920552299594151e-09
Newton,10,-10,0.0,2.0588235294117645,1.3135818775576387,1,1.5458914976361875,False,3.0588235294117645,-0.17387541138712975,1.093110360957176
Newton,10,0,0.0,14.478818704053847,2.9971129852873504,200,0.014901783012187352,False,15.478818704053847,-0.0015509398069538025,0.010537151819688173
Newton,10,10,0.0,29.606430318569256,3.072723786075624,200,0.0033612981584435478,False,30.606430318569256,-0.00016442030924078137,0.0023767967214252867
Newton,10,20,0.0,44.65367168622977,3.096251765916571,200,0.0014550931666847215,False,45.65367168622977,-4.674284042100694e-05,0.001028906245420974
Newton,10,30,0.0,59.67768745330247,3.107777632707184,200,0.0008089871811066202,False,60.67768745330247,-1.936467623477386e-05,0.0005720403216534808
Newton,10,40,0.0,74.6921595946767,3.1146262401027585,200,0.0005143780782177484,False,75.6921595946767,-9.815049662670325e-06,0.0003637202272014742
Newton,10,50,0.0,89.70181922835451,3.119166185165554,200,0.00035572248724412286,False,90.70181922835451,-5.643729057722003e-06,0.0002515337829508644
Newton,10,60,0.0,104.70872008473671,3.122397014240044,200,0.0002605954199791827,False,105.70872008473671,-3.538404802068526e-06,0.0001842687886134364
Newton,10,70,0.0,119.71389462030903,3.1248138230689957,200,0.000199098012372858,False,120.71389462030903,-2.362820153921098e-06,0.00014078355466961103
Newton,10,80,1.7763568394002077e-15,134.71791785522268,3.1266899280163067,200,0.00015705891888531616,False,135.71791785522268,-1.6554103636720049e-06,0.00011105742658785862
Newton,10,90,0.0,149.72113519759108,3.128188572767424,200,0.0001270563722953119,False,150.72113519759108,-1.204462326979643e-06,8.984242244297765e-05
Newton,10,100,0.0,164.7237665562244,3.1294132828434287,200,0.00010489760243700218,False,165.7237665562244,-9.035186458644038e-07,7.417380601341475e-05
Newton,20,-100,0.0,-23487.305882715616,-3.141507503022008,14,5.126962017825905e-09,True,-23486.305882715616,3.0869717380831493e-13,3.6253096096905624e-09
Newton,20,-90,0.0,-20566.24429048948,-3.1414954092238006,14,6.686731772181249e-09,True,-20565.24429048948,4.597940614786939e-13,4.7282333800849015e-09
Newton,20,-80,0.0,-17644.600400898096,-3.1414793076769407,14,9.084410149392796e-09,True,-17643.600400898096,7.280942576014411e-13,6.4236480197155435e-09
Newton,20,-70,0.0,-22083.296117341542,-3.141502089449587,15,5.799593315872613e-09,True,-22082.296117341542,3.713973619696766e-13,4.1009317617777e-09
Newton,20,-60,0.0,-17697.036269559827,-3.1414796435085153,15,9.030657666110258e-09,True,-17696.036269559827,7.216416222292372e-13,6.385639274280844e-09
Newton,20,-50,0.0,-19959.32224683499,-3.14149245229617,16,7.099563714562358e-09,True,-19958.32224683499,5.030254935546339e-13,5.0201496460329975e-09
Newton,20,-40,0.0,-20033.873608497768,-3.1414928251624796,17,7.04682461875353e-09,True,-20032.873608497768,4.974308298835355e-13,4.982857473752929e-09
Newton,20,-30,0.0,-22585.606646591503,-3.1415041035781064,19,5.5444982340790735e-09,True,-22584.606646591503,3.4716495455640246e-13,3.920552299594151e-09
Newton,20,-20,0.0,2.058823529411768,1.3135818775576427,1,1.5458914976361866,False,3.058823529411768,-0.17387541138713652,1.0931103609571753
Newton,20,-10,0.0,14.478818704053847,2.9971129852873504,200,0.014901783012187352,False,15.478818704053847,-0.0015509398069538025,0.010537151819688173
Newton,20,0,0.0,29.606430318569256,3.072723786075624,200,0.0033612981584435478,False,30.606430318569256,-0.00016442030924078137,0.0023767967214252867
Newton,20,10,0.0,44.65367168622977,3.096251765916571,200,0.0014550931666847215,False,45.65367168622977,-4.674284042100694e-05,0.001028906245420974
Newton,20,20,0.0,59.67768745330247,3.107777632707184,200,0.0008089871811066202,False,60.67768745330247,-1.936467623477386e-05,0.0005720403216534808
Newton,20,30,0.0,74.6921595946767,3.1146262401027585,200,0.0005143780782177484,False,75.6921595946767,-9.815049662670325e-06,0.0003637202272014742
Newton,20,40,0.0,89.70181922835451,3.119166185165554,200,0.00035572248724412286,False,90.70181922835451,-5.643729057722003e-06,0.0002515337829508644
Newton,20,50,0.0,104.70872008473671,3.122397014240044,200,0.0002605954199791827,False,105.70872008473671,-3.538404802068526e-06,0.0001842687886134364
Newton,20,60,0.0,119.71389462030903,3.1248138230689957,200,0.000199098012372858,False,120.71389462030903,-2.362820153921098e-06,0.00014078355466961103
Newton,20,70,3.5527136788004153e-15,134.71791785522268,3.1266899280163067,200,0.0001570589188878283,False,135.71791785522268,-1.6554103636720049e-06,0.00011105742658785862
Newton,20,80,0.0,149.72113519759108,3.128188572767424,200,0.0001270563722953119,False,150.72113519759108,-1.204462326979643e-06,8.984242244297765e-05
Newton,20,90,0.0,164.7237665562244,3.1294132828434287,200,0.00010489760243700218,False,165.7237665562244,-9.035186458644038e-07,7.417380601341475e-05
Newton,20,100,0.0,179.7259585537478,3.1304328899343488,200,8.806856208515335e-05,False,180.7259585537478,-6.950446663480662e-07,6.22738774597604e-05
Newton,30,-100,0.0,-20566.24429048948,-3.1414954092238006,14,6.686731772181249e-09,True,-20565.24429048948,4.597940614786939e-13,4.7282333800849015e-09
Newton,30,-90,0.0,-17644.600400898096,-3.1414793076769407,14,9.084410149392796e-09,True,-17643.600400898096,7.280942576014411e-13,6.4236480197155435e-09
Newton,30,-80,0.0,-22083.296117341542,-3.141502089449587,15,5.799593315872613e-09,True,-22082.296117341542,3.713973619696766e-13,4.1009317617777e-09
Newton,30,-70,0.0,-17697.036269559827,-3.1414796435085153,15,9.030657666110258e-09,True,-17696.036269559827,7.216416222292372e-13,6.385639274280844e-09
Newton,30,-60,0.0,-19959.32224683499,-3.14149245229617,16,7.099563714562358e-09,True,-19958.32224683499,5.030254935546339e-13,5.0201496460329975e-09
Newton,30,-50,0.0,-20033.873608497768,-3.1414928251624796,17,7.04682461875353e-09,True,-20032.873608497768,4.974308298835355e-13,4.982857473752929e-09
Newton,30,-40,0.0,-22585.606646591503,-3.1415041035781064,19,5.5444982340790735e-09,True,-22584.606646591503,3.4716495455640246e-13,3.920552299594151e-09
Newton,30,-30,0.0,2.058823529411768,1.3135818775576427,1,1.5458914976361866,False,3.058823529411768,-0.17387541138713652,1.0931103609571753
Newton,30,-20,0.0,14.478818704053847,2.9971129852873504,200,0.014901783012187352,False,15.478818704053847,-0.0015509398069538025,0.010537151819688173
Newton,30,-10,0.0,29.606430318569256,3.072723786075624,200,0.0033612981584435478,False,30.606430318569256,-0.00016442030924078137,0.0023767967214252867
Newton,30,0,0.0,44.65367168622977,3.096251765916571,200,0.0014550931666847215,False,45.65367168622977,-4.674284042100694e-05,0.001028906245420974
Newton,30,10,0.0,59.67768745330247,3.107777632707184,200,0.0008089871811066202,False,60.67768745330247,-1.936467623477386e-05,0.0005720403216534808
Newton,30,20,0.0,74.6921595946767,3.1146262401027585,200,0.0005143780782177484,False,75.6921595946767,-9.815049662670325e-06,0.0003637202272014742
Newton,30,30,0.0,89.70181922835451,3.119166185165554,200,0.00035572248724412286,False,90.70181922835451,-5.643729057722003e-06,0.0002515337829508644
Newton,30,40,0.0,104.70872008473671,3.122397014240044,200,0.0002605954199791827,False,105.70872008473671,-3.538404802068526e-06,0.0001842687886134364
Newton,30,50,0.0,119.71389462030903,3.1248138230689957,200,0.000199098012372858,False,120.71389462030903,-2.362820153921098e-06,0.00014078355466961103
Newton,30,60,3.5527136788004153e-15,134.71791785522268,3.1266899280163067,200,0.0001570589188878283,False,135.71791785522268,-1.6554103636720049e-06,0.00011105742658785862
Newton,30,70,0.0,149.72113519759108,3.128188572767424,200,0.0001270563722953119,False,150.72113519759108,-1.204462326979643e-06,8.984242244297765e-05
Newton,30,80,0.0,164.7237665562244,3.1294132828434287,200,0.00010489760243700218,False,165.7237665562244,-9.035186458644038e-07,7.417380601341475e-05
Newton,30,90,0.0,179.7259585537478,3.1304328899343488,200,8.806856208515335e-05,False,180.7259585537478,-6.950446663480662e-07,6.22738774597604e-05
Newton,30,100,3.552713678800312e-15,194.72781268999879,3.1312949439702638,200,7.498740876640994e-05,False,195.72781268999879,-5.460823097100323e-07,5.302410523878332e-05
Newton,40,-100,0.0,-17644.600400898096,-3.1414793076769407,14,9.084410149392796e-09,True,-17643.600400898096,7.280942576014411e-13,6.4236480197155435e-09
Newton,40,-90,0.0,-22083.296117341542,-3.141502089449587,15,5.799593315872613e-09,True,-22082.296117341542,3.713973619696766e-13,4.1009317617777e-09
Newton,40,-80,0.0,-17697.036269559827,-3.1414796435085153,15,9.030657666110258e-09,True,-17696.036269559827,7.216416222292372e-13,6.385639274280844e-09
Newton,40,-70,0.0,-19959.32224683499,-3.14149245229617,16,7.099563714562358e-09,True,-19958.32224683499,5.030254935546339e-13,5.0201496460329975e-09
Newton,40,-60,0.0,-20033.873608497765,-3.1414928251624796,17,7.0468246187535325e-09,True,-20032.873608497765,4.974308298835357e-13,4.9828574737529304e-09
Newton,40,-50,0.0,-22585.606646591503,-3.1415041035781064,19,5.5444982340790735e-09,True,-22584.606646591503,3.4716495455640246e-13,3.920552299594151e-09
Newton,40,-40,0.0,2.058823529411768,1.3135818775576427,1,1.5458914976361866,False,3.058823529411768,-0.17387541138713652,1.0931103609571753
Newton,40,-30,0.0,14.478818704053847,2.9971129852873504,200,0.014901783012187352,False,15.478818704053847,-0.0015509398069538025,0.010537151819688173
Newton,40,-20,0.0,29.606430318569256,3.072723786075624,200,0.0033612981584435478,False,30.606430318569256,-0.00016442030924078137,0.0023767967214252867
Newton,40,-10,0.0,44.65367168622977,3.096251765916571,200,0.0014550931666847215,False,45.65367168622977,-4.674284042100694e-05,0.001028906245420974
Newton,40,0,0.0,59.67768745330247,3.107777632707184,200,0.0008089871811066202,False,60.67768745330247,-1.936467623477386e-05,0.0005720403216534808
Newton,40,10,0.0,74.6921595946767,3.1146262401027585,200,0.0005143780782177484,False,75.6921595946767,-9.815049662670325e-06,0.0003637202272014742
Newton,40,20,0.0,89.70181922835451,3.119166185165554,200,0.00035572248724412286,False,90.70181922835451,-5.643729057722003e-06,0.0002515337829508644
Newton,40,30,0.0,104.70872008473671,3.122397014240044,200,0.0002605954199791827,False,105.70872008473671,-3.538404802068526e-06,0.0001842687886134364
Newton,40,40,0.0,119.71389462030903,3.1248138230689957,200,0.000199098012372858,False,120.71389462030903,-2.362820153921098e-06,0.00014078355466961103
Newton,40,50,7.105427357600831e-15,134.71791785522268,3.1266899280163067,200,0.0001570589188928526,False,135.71791785522268,-1.6554103636720049e-06,0.00011105742658785862
Newton,40,60,0.0,149.72113519759108,3.128188572767424,200,0.0001270563722953119,False,150.72113519759108,-1.204462326979643e-06,8.984242244297765e-05
Newton,40,70,0.0,164.7237665562244,3.1294132828434287,200,0.00010489760243700218,False,165.7237665562244,-9.035186458644038e-07,7.417380601341475e-05
Newton,40,80,0.0,179.7259585537478,3.1304328899343488,200,8.806856208515335e-05,False,180.7259585537478,-6.950446663480662e-07,6.22738774597604e-05
Newton,40,90,7.105427357600624e-15,194.72781268999879,3.1312949439702638,200,7.498740877143424e-05,False,195.72781268999879,-5.460823097100323e-07,5.302410523878332e-05
Newton,40,100,7.105427357600739e-15,209.729401451368,3.132033349055898,200,6.461846079307421e-05,False,210.729401451368,-4.3682343345941476e-07,4.5692151809514404e-05
Newton,50,-100,0.0,-22083.296117341542,-3.141502089449587,15,5.799593315872613e-09,True,-22082.296117341542,3.713973619696766e-13,4.1009317617777e-09
Newton,50,-90,0.0,-17697.036269559827,-3.1414796435085153,15,9.030657666110258e-09,True,-17696.036269559827,7.216416222292372e-13,6.385639274280844e-09
Newton,50,-80,0.0,-19959.32224683499,-3.14149245229617,16,7.099563714562358e-09,True,-19958.32224683499,5.030254935546339e-13,5.0201496460329975e-09
Newton,50,-70,0.0,-20033.873608497765,-3.1414928251624796,17,7.0468246187535325e-09,True,-20032.873608497765,4.974308298835357e-13,4.9828574737529304e-09
Newton,50,-60,0.0,-22585.606646591503,-3.1415041035781064,19,5.5444982340790735e-09,True,-22584.606646591503,3.4716495455640246e-13,3.920552299594151e-09
Newton,50,-50,0.0,2.058823529411768,1.3135818775576427,1,1.5458914976361866,False,3.058823529411768,-0.17387541138713652,1.0931103609571753
Newton,50,-40,0.0,14.478818704053847,2.9971129852873504,200,0.014901783012187352,False,15.478818704053847,-0.0015509398069538025,0.010537151819688173
Newton,50,-30,0.0,29.606430318569256,3.072723786075624,200,0.0033612981584435478,False,30.606430318569256,-0.00016442030924078137,0.0023767967214252867
Newton,50,-20,0.0,44.65367168622977,3.096251765916571,200,0.0014550931666847215,False,45.65367168622977,-4.674284042100694e-05,0.001028906245420974
Newton,50,-10,0.0,59.67768745330247,3.107777632707184,200,0.0008089871811066202,False,60.67768745330247,-1.936467623477386e-05,0.0005720403216534808
Newton,50,0,0.0,74.6921595946767,3.1146262401027585,200,0.0005143780782177484,False,75.6921595946767,-9.815049662670325e-06,0.0003637202272014742
Newton,50,10,0.0,89.70181922835451,3.119166185165554,200,0.00035572248724412286,False,90.70181922835451,-5.643729057722003e-06,0.0002515337829508644
Newton,50,20,0.0,104.70872008473671,3.122397014240044,200,0.0002605954199791827,False,105.70872008473671,-3.538404802068526e-06,0.0001842687886134364
Newton,50,30,0.0,119.71389462030903,3.1248138230689957,200,0.000199098012372858,False,120.71389462030903,-2.362820153921098e-06,0.00014078355466961103
Newton,50,40,7.105427357600831e-15,134.71791785522268,3.1266899280163067,200,0.0001570589188928526,False,135.71791785522268,-1.6554103636720049e-06,0.00011105742658785862
Newton,50,50,0.0,149.72113519759108,3.128188572767424,200,0.0001270563722953119,False,150.72113519759108,-1.204462326979643e-06,8.984242244297765e-05
Newton,50,60,0.0,164.7237665562244,3.1294132828434287,200,0.00010489760243700218,False,165.7237665562244,-9.035186458644038e-07,7.417380601341475e-05
Newton,50,70,0.0,179.7259585537478,3.1304328899343488,200,8.806856208515335e-05,False,180.7259585537478,-6.950446663480662e-07,6.22738774597604e-05
Newton,50,80,7.105427357600624e-15,194.72781268999879,3.1312949439702638,200,7.498740877143424e-05,False,195.72781268999879,-5.460823097100323e-07,5.302410523878332e-05
Newton,50,90,7.105427357600739e-15,209.729401451368,3.132033349055898,200,6.461846079307421e-05,False,210.729401451368,-4.3682343345941476e-07,4.5692151809514404e-05
Newton,50,100,0.0,224.7307779816625,3.1326729314215127,200,5.6260580655062023e-05,False,225.7307779816625,-3.548735600287143e-07,3.978223809468705e-05
Newton,60,-100,0.0,-17697.036269559827,-3.1414796435085153,15,9.030657666110258e-09,True,-17696.036269559827,7.216416222292372e-13,6.385639274280844e-09
Newton,60,-90,0.0,-19959.32224683499,-3.14149245229617,16,7.099563714562358e-09,True,-19958.32224683499,5.030254935546339e-13,5.0201496460329975e-09
Newton,60,-80,0.0,-20033.873608497765,-3.1414928251624796,17,7.0468246187535325e-09,True,-20032.873608497765,4.974308298835357e-13,4.9828574737529304e-09
Newton,60,-70,0.0,-22585.606646591503,-3.1415041035781064,19,5.5444982340790735e-09,True,-22584.606646591503,3.4716495455640246e-13,3.920552299594151e-09
Newton,60,-60,0.0,2.058823529411768,1.3135818775576427,1,1.5458914976361866,False,3.058823529411768,-0.17387541138713652,1.0931103609571753
Newton,60,-50,0.0,14.478818704053847,2.9971129852873504,200,0.014901783012187352,False,15.478818704053847,-0.0015509398069538025,0.010537151819688173
Newton,60,-40,0.0,29.606430318569256,3.072723786075624,200,0.0033612981584435478,False,30.606430318569256,-0.00016442030924078137,0.0023767967214252867
Newton,60,-30,0.0,44.65367168622977,3.096251765916571,200,0.0014550931666847215,False,45.65367168622977,-4.674284042100694e-05,0.001028906245420974
Newton,60,-20,0.0,59.67768745330247,3.107777632707184,200,0.0008089871811066202,False,60.67768745330247,-1.936467623477386e-05,0.0005720403216534808
Newton,60,-10,0.0,74.6921595946767,3.1146262401027585,200,0.0005143780782177484,False,75.6921595946767,-9.815049662670325e-06,0.0003637202272014742
Newton,60,0,0.0,89.70181922835451,3.119166185165554,200,0.00035572248724412286,False,90.70181922835451,-5.643729057722003e-06,0.0002515337829508644
Newton,60,10,0.0,104.70872008473671,3.122397014240044,200,0.0002605954199791827,False,105.70872008473671,-3.538404802068526e-06,0.0001842687886134364
Newton,60,20,0.0,119.71389462030903,3.1248138230689957,200,0.000199098012372858,False,120.71389462030903,-2.362820153921098e-06,0.00014078355466961103
Newton,60,30,7.105427357600831e-15,134.71791785522268,3.1266899280163067,200,0.0001570589188928526,False,135.71791785522268,-1.6554103636720049e-06,0.00011105742658785862
Newton,60,40,0.0,149.72113519759108,3.128188572767424,200,0.0001270563722953119,False,150.72113519759108,-1.204462326979643e-06,8.984242244297765e-05
Newton,60,50,0.0,164.7237665562244,3.1294132828434287,200,0.00010489760243700218,False,165.7237665562244,-9.035186458644038e-07,7.417380601341475e-05
Newton,60,60,0.0,179.7259585537478,3.1304328899343488,200,8.806856208515335e-05,False,180.7259585537478,-6.950446663480662e-07,6.22738774597604e-05
Newton,60,70,7.105427357600624e-15,194.72781268999879,3.1312949439702638,200,7.498740877143424e-05,False,195.72781268999879,-5.460823097100323e-07,5.302410523878332e-05
Newton,60,80,7.105427357600739e-15,209.729401451368,3.132033349055898,200,6.461846079307421e-05,False,210.729401451368,-4.3682343345941476e-07,4.5692151809514404e-05
Newton,60,90,0.0,224.7307779816625,3.1326729314215127,200,5.6260580655062023e-05,False,225.7307779816625,-3.548735600287143e-07,3.978223809468705e-05
Newton,60,100,0.0,239.7319821279193,3.1332322873812686,200,4.9425394851135704e-05,False,240.7319821279193,-2.9220627235623106e-07,3.4949031862060726e-05
Newton,70,-100,0.0,-19959.32224683499,-3.14149245229617,16,7.099563714562358e-09,True,-19958.32224683499,5.030254935546339e-13,5.0201496460329975e-09
Newton,70,-90,0.0,-20033.873608497765,-3.1414928251624796,17,7.0468246187535325e-09,True,-20032.873608497765,4.974308298835357e-13,4.9828574737529304e-09
Newton,70,-80,0.0,-22585.606646591503,-3.1415041035781064,19,5.5444982340790735e-09,True,-22584.606646591503,3.4716495455640246e-13,3.920552299594151e-09
Newton,70,-70,0.0,2.058823529411754,1.3135818775576271,1,1.5458914976361904,False,3.058823529411754,-0.1738754113871094,1.093110360957178
