method,x0_x,x0_y,x_final_x,x_final_y,f_final,nit,grad_norm,success,u,A,g_prime
BFGS,-30,-20,2.3454035288482473e-06,-3395691.541114606,-3.141592064602731,53,4.6908072311461375e-06,True,-3395690.5411122604,1.0215863963164849e-19,1.7344963976393566e-13
BFGS,-30,-10,9.726970307797917e-07,-7742677.566579403,-3.14159239528029,60,1.945394094921239e-06,True,-7742676.566578431,8.617601059073842e-21,3.3361655353303847e-14
BFGS,-30,0,-2.283308375814093e-12,-574.1182167857122,-3.138112061518041,24,8.566306565812863e-06,True,-573.1182167857145,2.1083220307535093e-08,6.0572957457170665e-06
BFGS,-30,10,-2.5528943116650013e-06,-7110.884837381759,-3.141311414398389,35,5.066395237349672e-06,True,-7109.884839934653,1.1122375301993338e-11,3.954774105676193e-08
BFGS,-30,20,6.325767095648522e-07,-15638.69231647664,-3.141464769746335,35,1.273356813762697e-06,True,-15637.692315844062,1.0457239413408714e-12,8.177138721717578e-09
BFGS,-30,30,-2.32455389178083e-06,-1103.258527709549,-3.1397806602071388,21,3.4263366257002323e-06,True,-1102.258530034103,2.9746910866593e-09,1.6416625823369157e-06
BFGS,-30,40,1.8517869662012552e-06,-2138.0274284160796,-3.1406574302109913,31,4.163924310589969e-06,True,-2137.0274265642925,4.089936922139608e-10,4.373215642027154e-07
BFGS,-30,50,2.4507073113931394e-06,-2083.904411980544,-3.1406331464588026,36,5.381465979835946e-06,True,-2082.904409529837,4.4168758387651957e-10,4.603271645191673e-07
BFGS,-30,60,-5.99287717876351e-08,-4613.644030527364,-3.14115920370899,39,9.744927979449885e-08,True,-4612.644030587292,4.0718032548421913e-11,9.393940803953153e-08
BFGS,-30,70,-4.211120611817304e-06,-20116.457741559647,-3.1414932349604214,43,8.417300644242638e-06,True,-20115.457745770767,4.913297851622957e-13,4.942030193456238e-09
BFGS,-30,80,3.1271000512379743e-07,-44664.46278314867,-3.141547875762125,44,6.264233393912777e-07,True,-44663.46278283596,4.489097773047085e-14,1.002526921918751e-09
BFGS,-30,90,-3.463719906248796e-06,-12249.71678675607,-3.1414293911588693,39,6.914125348136639e-06,True,-12248.716790219789,2.1758487422613687e-12,1.3327308887065107e-08
BFGS,-30,100,-1.1860465044736272e-06,-5195.414999286132,-3.141207735793964,33,2.2992059091765235e-06,True,-5194.415000472179,2.8515045092929678e-11,7.408085949082839e-08
BFGS,-20,-100,-1.844544209829166e-06,-77232942.76185311,-3.141592627690706,57,3.689088419323039e-06,True,-77232941.76185496,8.68264879198868e-24,3.352932607571373e-16
BFGS,-20,-90,-2.3557731025305344e-06,-1396264.4309377025,-3.1415912211913244,42,4.711545179186444e-06,True,-1396263.4309400583,1.4694557090769248e-18,1.0258747370738577e-12
BFGS,-20,-80,-1.912622927706682e-06,-10908229.942163602,-3.1415924702383404,49,3.8252458386051575e-06,True,-10908228.942165514,3.081747690040476e-21,1.6808206983785574e-14
BFGS,-20,-70,-1.7754400235869464e-06,-58277999.41090324,-3.1415926192683736,58,3.550880046585021e-06,True,-58277998.41090501,2.0209058262422626e-23,5.88871747808469e-16
BFGS,-20,-60,4.345624207396063e-06,-41152137.1173403,-3.1415926049707603,56,8.691248415973114e-06,True,-41152136.11733595,5.739615418889756e-23,1.1809872179436692e-15
BFGS,-20,-50,-4.432536600907579e-06,-7796535.877971908,-3.141592397045979,50,8.865073168912834e-06,True,-7796534.87797634,8.440241291133206e-21,3.2902324132605904e-14
BFGS,-20,-40,9.528099386826644e-07,-666523.3652863619,-3.1415896529461413,43,1.9056243792990848e-06,True,-666522.365285409,1.3508678902073047e-17,4.501928438296322e-12
BFGS,-20,-30,4.504729465578582e-06,-28380469.29508363,-3.1415925830985034,59,9.009458933640244e-06,True,-28380468.295079127,1.7498517273162235e-22,2.4830807046482382e-15
BFGS,-20,-20,-2.649648608156416e-06,-2696671.1075593424,-3.1415919119277658,49,5.299296941286764e-06,True,-2696670.107561992,2.0397446536533694e-19,2.750260747089531e-13
BFGS,-20,-10,-7.326160505314318e-07,-29699239.768444233,-3.1415925862474663,62,1.4652320987954054e-06,True,-29699238.768444967,1.526947030779509e-22,2.267458337215449e-15
BFGS,-20,0,-2.7988890965720164e-06,-4411.798183916845,-3.1411393750154923,31,5.496007653050363e-06,True,-4410.798186715734,4.6565651511975476e-11,1.0273073952316502e-07
BFGS,-20,10,2.5701257195190787e-06,-7923.900671999629,-3.1413402685581904,38,5.172198600749392e-06,True,-7922.900669429503,8.038236742056272e-12,3.184910139359213e-08
BFGS,-20,20,8.514226501309375e-07,-667.7564947912448,-3.138599777946026,25,7.633455900643939e-06,True,-666.7564939398221,1.3404221992742238e-08,4.478671529560628e-06
BFGS,-20,30,4.0439028750352805e-06,-12881.11223417343,-3.1414373935029323,39,8.099867562458366e-06,True,-12880.112230129527,1.8713255900828195e-12,1.20528448862283e-08
BFGS,-20,40,-6.010246123409737e-07,-36549.466388174515,-3.14153793397679,39,1.2005530401470834e-06,True,-36548.46638877554,8.192171760208575e-14,1.497118005989581e-09
BFGS,-20,50,9.685109470809553e-07,-1567.8667065573636,-3.140317440622856,26,2.867785368936237e-06,True,-1566.8667055888527,1.0368577522854301e-09,8.130846878841524e-07
BFGS,-20,60,-4.775145058509144e-06,-1143.7835625030712,-3.139844832498179,24,8.166956454246374e-06,True,-1142.7835672782162,2.6697022160606185e-09,1.527441480136578e-06
BFGS,-20,70,4.0198817933350834e-06,-28620.384579416736,-3.141522774531307,35,8.042205497568845e-06,True,-28619.384575396853,1.7061249764567588e-13,2.441540283980312e-09
BFGS,-20,80,1.6473971861150248e-06,-3238.1533571656955,-3.1409751128545835,25,3.4906844684749173e-06,True,-3237.153355518298,1.1775166810849248e-10,1.9067831298894477e-07
BFGS,-20,90,-3.243656609213611e-06,-556.2452664219717,-3.1380003242395134,17,6.452549097728379e-06,True,-555.2452696656283,2.3179629846479104e-08,6.452454940490059e-06
BFGS,-20,100,-4.046637982267631e-06,-1665.1931246239267,-3.1403919513869294,21,7.4075891859564654e-06,True,-1664.1931286705646,8.655194042194686e-10,7.208433682815933e-07
BFGS,-10,-100,-2.5275021799032093e-06,-36324.20216651729,-3.1415375946322373,27,5.053488843068608e-06,True,-36323.20216904479,8.345527809667753e-14,1.5157440540430537e-09
BFGS,-10,-90,-3.283890882637554e-07,-84509.18543798276,-3.1415689876632276,30,6.56498198216865e-07,True,-84508.18543831115,6.627359607271291e-15,2.8003803762307185e-10
BFGS,-10,-80,-3.33375620031132e-06,-108500.10619027613,-3.1415742205019392,31,6.6673425136280115e-06,True,-108499.10619360988,3.1315799077221364e-15,1.6988915908281118e-10
BFGS,-10,-70,-1.2295142823750795e-08,-92117.79018017102,-3.141570942374827,32,2.4355737615046778e-08,True,-92116.79018018332,5.1170821215527965e-15,2.3568842771481086e-10
BFGS,-10,-60,4.1197916815855383e-07,-213429.55926229793,-3.141583282838348,35,8.24002242976557e-07,True,-213428.55926188597,4.114274239908342e-16,4.3905489736622295e-11
BFGS,-10,-50,-4.126758291618454e-06,-308788.2313609174,-3.1415861766524715,38,8.253495608015328e-06,True,-308787.23136504414,1.3585501091161162e-16,2.0975248233225504e-11
BFGS,-10,-40,-1.4210213625283552e-06,-535129.6907195887,-3.1415889161795048,40,2.842035740955006e-06,True,-535128.6907210096,2.610247153843499e-17,6.984110286185984e-12
BFGS,-10,-30,4.403416565563062e-06,-1823920.3272219526,-3.1415915570315787,46,8.80683373232484e-06,True,-1823919.327217549,6.592377124421548e-19,6.011986969042107e-13
BFGS,-10,-20,-2.275071925104069e-06,-1963888.6704218476,-3.14159163519721,48,4.550143331651713e-06,True,-1963887.6704241226,5.280913640433563e-19,5.18556455418852e-13
BFGS,-10,-10,1.6673043079920363e-06,-18485.040343665587,-3.141484460914567,33,3.340466570571944e-06,True,-18484.040341998283,6.332330252279222e-13,5.8528272183833784e-09
BFGS,-10,0,-7.767411779890129e-12,-453.56848379205445,-3.1371879907167717,24,1.3718734113284115e-05,True,-452.56848379206224,4.2728744955144245e-08,9.700617688207087e-06
BFGS,-10,10,-2.2016134445383228e-06,-463.3020401671547,-3.137280430615929,26,1.0507309608973085e-05,True,-462.3020423687681,4.009454027197456e-08,9.29771630809922e-06
BFGS,-10,20,-3.413370776799433e-06,-1196.9179632704545,-3.1399223907883913,28,5.608094443929901e-06,True,-1195.9179666838252,2.3298403577727743e-09,1.3948907580451364e-06
BFGS,-10,30,-7.987896788580841e-07,-20680.64329611798,-3.141495947136313,35,1.5929101521189785e-06,True,-20679.643296916773,4.5220605334317736e-13,4.67606903159806e-09
BFGS,-10,40,-1.873229712488181e-06,-629.9179776867127,-3.1384201399362337,21,5.194157334501806e-06,True,-628.9179795599424,1.596565666449041e-08,5.032445699411345e-06
BFGS,-10,50,-3.0535999492700557e-06,-3224.5412925569412,-3.1409725063683136,26,5.918033412319698e-06,True,-3223.541295610541,1.192489686098795e-10,1.922913178071584e-07
BFGS,-10,60,-2.848538410782037e-06,-4625.624595556858,-3.141160326233685,26,5.604402568340822e-06,True,-4624.624598405397,4.040250079846167e-11,9.345347628147788e-08
BFGS,-10,70,-3.3022744464901767e-06,-1339.5470560162273,-3.1401001670868722,20,5.60260934011066e-06,True,-1338.5470593185019,1.6622740399249219e-09,1.1137591531907215e-06
BFGS,-10,80,2.7761401827981785e-06,-5235.637279309889,-3.1412106925993633,25,5.625700430476735e-06,True,-5234.637276533749,2.7862950379989355e-11,7.294710126076311e-08
BFGS,-10,90,-1.4700413241428935e-06,-1417.6106997407412,-3.140182325110145,20,2.18501605634168e-06,True,-1416.6107012107825,1.4025943076617587e-09,9.945141550477068e-07
BFGS,-10,100,-3.2791034058883784e-06,-1139.1188733283745,-3.1398376783038384,18,5.249209339820772e-06,True,-1138.118876607478,2.7026196750798467e-09,1.539971380962711e-06
BFGS,0,-100,-3.71970198918695e-15,-529.9321831216614,-3.1378221176230046,8,1.005296420189451e-05,True,-528.9321831216614,2.6803292332564904e-08,7.1085191619049185e-06
BFGS,0,-90,-3.025601687592361e-18,-520.6565872260094,-3.1377550083163417,8,1.0414003630475803e-05,True,-519.6565872260094,2.826009940222078e-08,7.363812586413791e-06
BFGS,0,-80,1.7525111678691474e-18,-511.2145001061476,-3.137684195574757,8,1.0801873405339267e-05,True,-510.2145001061476,2.9853543937118707e-08,7.638077934432268e-06
BFGS,0,-70,1.638415829873993e-17,-580.1699155717165,-3.138148336404993,10,8.388682318317769e-06,True,-579.1699155717165,2.043086837194017e-08,5.931694152485798e-06
BFGS,0,-60,6.183340514956392e-20,-587.033003853247,-3.1381885705991706,10,8.19384402377096e-06,True,-586.033003853247,1.9723212635807407e-08,5.793922673193251e-06
BFGS,0,-50,-9.317362419797304e-21,-565.2099258390524,-3.1380572516341396,10,8.838227957393529e-06,True,-564.2099258390524,2.2095009907328088e-08,6.249570922345503e-06
BFGS,0,-40,4.946672411965114e-19,-487.3005438584099,-3.137492584135018,11,1.1886963459196639e-05,True,-486.3005438584099,3.44630840841216e-08,8.40535246971415e-06
BFGS,0,-30,-3.5575383784680614e-20,-469.84558035323374,-3.137340424141203,11,1.2785630414586741e-05,True,-468.84558035323374,3.844424749053103e-08,9.040805967899289e-06
BFGS,0,-20,4.536623762199307e-17,-521.6707381290114,-3.1377624618289666,13,1.0373590268163514e-05,True,-520.6707381290114,2.8095755559520445e-08,7.335236023823831e-06
BFGS,0,-10,-7.191551550095451e-14,-493.1669661945748,-3.137541307507821,16,1.1606121205293408e-05,True,-492.16696619457485,3.3248976607978387e-08,8.20676707945147e-06
BFGS,0,0,4.766024761429338e-06,-11034.044519398063,-3.1414114045786103,34,9.548489248941833e-06,True,-11033.044514632038,2.977123146822023e-12,1.6425598168898785e-08
BFGS,0,10,1.225307247608475e-06,-7804.076039714141,-3.141336393664233,24,2.483666119982971e-06,True,-7803.076038488834,8.414186320971784e-12,3.2834575372454624e-08
BFGS,0,20,-1.3099812079560252e-06,-1223.5176092976626,-3.139958688078708,14,1.8529289655465004e-06,True,-1222.5176106076437,2.181224293450174e-09,1.334923350660392e-06
BFGS,0,30,3.401580636270916e-06,-2648.2014086875233,-3.1408375663711827,15,7.0939700935885846e-06,True,-2647.2014052859427,2.1525918782849717e-10,2.85078423000956e-07
BFGS,0,40,-4.107619818982211e-06,-11778.606361612829,-3.141422861403164,19,8.200837615739536e-06,True,-11777.606365720449,2.4475016702048925e-12,1.4414690654433978e-08
BFGS,0,50,1.501992891292548e-08,-579.8869905940481,-3.1381466573623595,8,8.41813120791018e-06,True,-578.8869905790282,2.046076232184517e-08,5.937478783269303e-06
BFGS,0,60,-1.4445439892241991e-06,-1776634.234140568,-3.1415915278639086,35,2.8890873448214338e-06,True,-1776633.2341420124,7.132890313938758e-19,6.336270343272818e-13
BFGS,0,70,3.957645541343592e-06,-2366.7918913930334,-3.1407478060525205,11,8.279869754669144e-06,True,-2365.7918874353877,3.015125912565319e-10,3.568837894439072e-07
BFGS,0,80,-9.458097537917179e-09,-529.1487647550539,-3.13781654044125,6,1.0069359168537483e-05,True,-528.148764764512,2.6922408105668484e-08,7.129563965914868e-06
BFGS,0,90,-4.318365719703328e-06,-677.3783424243165,-3.138642259371842,6,6.107281382181723e-06,True,-676.3783467426823,1.284149464934398e-08,4.352431119494098e-06
BFGS,0,100,-2.0643671834958202e-06,-492.2350861317383,-3.1375336453339266,3,9.205798872358e-06,True,-491.2350881961055,3.34379844944446e-08,8.237839024434227e-06
BFGS,10,-100,1.5622386865819396e-06,-438466.8486980512,-3.141588092244288,36,3.1244877761064738e-06,True,-438465.84869648895,4.745131106214037e-17,1.0402925276483397e-11
BFGS,10,-90,4.4446586926643776e-06,-2344158.8386508757,-3.1415918003857146,42,8.889317749290507e-06,True,-2344157.838646431,3.1052645535517865e-19,3.6396174510842716e-13
BFGS,10,-80,2.7521058280854917e-06,-2541120.5195406475,-3.141591866528008,44,5.504211965898159e-06,True,-2541119.5195378955,2.4377207022260575e-19,3.0972716580918987e-13
BFGS,10,-70,3.902547331122151e-06,-1904271.77138755,-3.1415916033045836,43,7.805095213777837e-06,True,-1904270.7713836476,5.792590939064174e-19,5.515335152355291e-13
BFGS,10,-60,4.202631761771645e-06,-1821136.8910565497,-3.1415915553573504,43,8.405264126581163e-06,True,-1821135.8910523471,6.622650821555943e-19,6.030378519499081e-13
BFGS,10,-50,2.4949094156341816e-06,-7516711.867729224,-3.1415923875097986,50,4.989818866665989e-06,True,-7516710.867726729,9.418379709427422e-21,3.539762562289619e-14
BFGS,10,-40,-1.935368434088857e-06,-130727281.33249505,-3.1415926382870225,63,3.8707368680606835e-06,True,-130727280.33249699,1.790446291585919e-24,1.1703008848305069e-16
BFGS,10,-30,-2.927347091431003e-06,-1104719.682970948,-3.1415908431680255,45,5.854692544064261e-06,True,-1104718.6829738754,2.966901483433821e-18,1.6387979748145155e-12
BFGS,10,-20,-3.2725501641328095e-06,-16566234.280045962,-3.1415925328515906,60,6.545100320978055e-06,True,-16566233.280049235,8.798093142542038e-22,7.287563830804477e-15
BFGS,10,-10,-1.996743588570525e-06,-171264.98508895552,-3.1415809758096387,40,3.993418992495046e-06,True,-171263.98509095228,7.962518319684446e-16,6.818522811495103e-11
BFGS,10,0,8.205410183203525e-08,-525.7672164268843,-3.1377922765592756,25,1.0329412722206131e-05,True,-524.7672163448301,2.7444737056127167e-08,7.221482761716302e-06
BFGS,10,10,-6.64814139494114e-06,-557.7553940377,-3.1380100418991743,26,9.407543437762684e-06,True,-556.7554006858413,2.2992024686072004e-08,6.4175925724198945e-06
BFGS,10,20,3.944138766345997e-06,-1480.5480287070245,-3.140242257291236,26,8.847172944905459e-06,True,-1479.5480247628857,1.2312743843081836e-09,9.117858572803054e-07
BFGS,10,30,-4.574898742292645e-06,-565.3599363586022,-3.1380581888946293,20,6.8881258871349406e-06,True,-564.359940933501,2.2077441324880504e-08,6.246257655356631e-06
BFGS,10,40,-1.5952271000025784e-06,-450.2487196146602,-3.1371555497794463,19,1.188171958464348e-05,True,-449.2487212098873,4.367984239259501e-08,9.844037962391629e-06
BFGS,10,50,9.050669440891803e-11,-567.9732839887217,-3.1380744374865808,20,8.752637723655344e-06,True,-566.9732839886312,2.177435342310564e-08,6.188958980309701e-06
BFGS,10,60,1.719295325641595e-06,-24054.59212944278,-3.141509511107232,31,3.442048722593765e-06,True,-24053.592127723485,2.873683447041153e-13,3.456335968878954e-09
BFGS,10,70,-1.7010669659950621e-06,-9259.417449041863,-3.1413766689352713,27,3.3788897534328007e-06,True,-9258.417450742929,5.0377742737048855e-12,2.3324685390874286e-08
BFGS,10,80,2.8101546026484004e-06,-8050.97319614893,-3.14134425182844,27,5.651245136440214e-06,True,-8049.973193338775,7.663620922020455e-12,3.085171647227269e-08
BFGS,10,90,4.294097599932507e-06,-4208.266738797278,-3.141117454934183,24,8.701834602478508e-06,True,-4207.2667345031805,5.365320930046071e-11,1.1290688460118072e-07
BFGS,10,100,3.509013507756191e-06,-4581.477424020203,-3.141156160771201,24,7.113927873728129e-06,True,-4580.47742051119,4.1581619031109446e-11,9.526299366369944e-08
BFGS,20,-100,4.556806769161844e-06,-15738982.484257597,-3.1415925264960154,51,9.113613546397464e-06,True,-15738981.484253041,1.0259589721132326e-21,8.073775402315767e-15
BFGS,20,-90,1.960333978743161e-06,-6836024.339587219,-3.1415923610182603,51,3.920668000284249e-06,True,-6836023.339585259,1.2521290600074423e-20,4.279792678288182e-14
BFGS,20,-80,2.9240879569920124e-06,-4706862.490140169,-3.141592228669788,49,5.848176004258897e-06,True,-4706861.490137245,3.835882724338166e-20,9.027487214844725e-14
BFGS,20,-70,1.5848853269176884e-06,-37054843.84129551,-3.141592599613232,56,3.1697706552919757e-06,True,-37054842.84129392,7.861854673452994e-23,1.456599005793368e-15
BFGS,20,-60,1.4530846966078945e-06,-42679992.32828482,-3.141592606727318,59,2.906169394313736e-06,True,-42679991.32828337,5.1450189419043764e-23,1.0979468577093008e-15
BFGS,20,-50,1.7416315597439916e-06,-728149.9271116264,-3.141589906901562,44,3.4832668916298135e-06,True,-728148.9271098847,1.0360880521030079e-17,3.77213978827036e-12
BFGS,20,-40,1.668935535161707e-07,-25175720.85088765,-3.1415925741481487,59,3.337871101878266e-07,True,-25175719.85088748,2.5067684615497924e-22,3.155485213958495e-15
BFGS,20,-30,4.204046392678032e-06,-5969453.209984442,-3.1415923185330863,56,8.40809284148164e-06,True,-5969452.209980238,1.8804259024732005e-20,5.612557689929887e-14
BFGS,20,-20,4.7780697575742565e-06,-3149260.672905747,-3.141592018497374,58,9.556139716805206e-06,True,-3149259.6729009687,1.2806603239408232e-19,2.0165669169296366e-13
BFGS,20,-10,-2.3832570627017532e-07,-5633.9237528748545,-3.141237692690737,31,4.184225810047209e-07,True,-5632.92375311318,2.2362050808894766e-11,6.299862371260746e-08
BFGS,20,0,-7.374174530176313e-06,-610.2753680064128,-3.1383181104605327,25,1.081017463981246e-05,True,-609.2753753805873,1.7556131346952564e-08,5.3613437200680235e-06
BFGS,20,10,-8.368289541066753e-07,-548.6265083882329,-3.1379504824701594,24,8.281660847324651e-06,True,-547.6265092250618,2.415790807225368e-08,6.632747388369165e-06
BFGS,20,20,-1.1722890870689753e-06,-16570.203475765848,-3.1414719586513122,36,2.3373058890122732e-06,True,-16569.203476938135,8.790977564805211e-13,7.283633972417592e-09
BFGS,20,30,-9.445345685231327e-07,-1354.1660959250166,-3.14011627347317,24,1.3514896978621022e-06,True,-1353.1660968695512,1.6090366160155902e-09,1.0898502613388697e-06
BFGS,20,40,3.002472823673463e-06,-11632.496225669227,-3.141420728825535,33,6.019742850340608e-06,True,-11631.496222666754,2.540886507156544e-12,1.47790609420292e-08
BFGS,20,50,2.5512679356017617e-06,-4088.8805149036016,-3.141103581895486,26,5.223500732915617e-06,True,-4087.8805123523334,5.849082146799731e-11,1.1959557160996421e-07
BFGS,20,60,2.639449206244172e-06,-13281.601992181266,-3.141442075005482,30,5.290247514099688e-06,True,-13280.601989541816,1.7071024569983867e-12,1.133695410071125e-08
BFGS,20,70,-1.429189914609266e-06,-220344.76700495143,-3.1415835769235354,40,2.858338636598716e-06,True,-220343.76700638063,3.7389427243980337e-16,4.119291664157398e-11
BFGS,20,80,1.0841003674378674e-06,-2504.6897211284213,-3.1407943106149134,24,2.507211487097308e-06,True,-2503.689720044321,2.5441278045566545e-10,3.186758491545828e-07
BFGS,20,90,7.614306942430415e-07,-151688.98837274202,-3.1415794687599834,36,1.5229483108274086e-06,True,-151687.98837198058,1.1460235231012451e-15,8.691986091902045e-11
BFGS,20,100,1.9962954527267651e-07,-74578.63261923882,-3.141565836436879,34,3.9961883216589593e-07,True,-74577.6326190392,9.642907661005688e-15,3.5957984426991534e-10
BFGS,30,-100,5.994148427133601e-07,-66596983.77480742,-3.141592623558044,64,1.1988296858776624e-06,True,-66596982.77480683,1.3542420701419993e-23,4.509421892476422e-16
BFGS,30,-90,-1.7207254639925397e-06,-16234645.892256647,-3.141592530393512,61,3.4414509203967823e-06,True,-16234644.892258368,9.348275229843455e-22,7.588297136700652e-15
BFGS,30,-80,1.0640941507518195e-06,-51093288.68095702,-3.141592614444577,65,2.1281883022697685e-06,True,-51093287.680955954,2.9989443454203754e-23,7.661296533907779e-16
BFGS,30,-70,-4.977307445346339e-06,-102347.59932688299,-3.1415731124107293,45,9.95442396416817e-06,True,-102346.5993318603,3.730960455257887e-15,1.9092835553418424e-10
BFGS,30,-60,9.590733634929866e-07,-42450478.51161527,-3.1415926064751534,69,1.9181467280958244e-06,True,-42450477.51161431,5.2289225088447685e-23,1.1098513260753589e-15
BFGS,30,-50,-3.442332318487414e-07,-108531862.89803234,-3.141592635161907,72,6.884664635276914e-07,True,-108531861.89803268,3.128874996385932e-24,1.6979131684863893e-16
BFGS,30,-40,1.404701080276795e-07,-28858489.34408912,-3.141592584286078,63,2.8094021845686016e-07,True,-28858488.34408898,1.6643290313364576e-22,2.4015011224022636e-15
BFGS,30,-30,-9.861113886342583e-07,-23173321.60793449,-3.1415925672826797,59,1.9722227735441414e-06,True,-23173320.607935477,3.2143643022974113e-22,3.72437496746932e-15
BFGS,30,-20,-3.9367250885690455e-06,-5491118.454463087,-3.1415922893498056,56,7.873450110808352e-06,True,-5491117.454467024,2.4158915536216196e-20,6.632973951012965e-14
BFGS,30,-10,1.427425759329578e-06,-9143789.947860077,-3.1415924348600837,59,2.8548515425800534e-06,True,-9143788.94785865,5.2321621838407585e-21,2.3920897299123544e-14
BFGS,30,0,6.388482577418964e-15,-552.6248058213855,-3.137976810459331,24,9.244999348215637e-06,True,-551.6248058213855,2.3637792104260825e-08,6.537201724800006e-06
BFGS,30,10,-7.367508791826838e-06,-498.30337391329084,-3.1375830267325044,27,1.0462367798530943e-05,True,-497.3033812807996,3.22323446400376e-08,8.038615473527185e-06
BFGS,30,20,1.1916422635707734e-06,-2380.376689455301,-3.140752626599112,33,2.75876189186613e-06,True,-2379.3766882636587,2.963808669889168e-10,3.5282279064000985e-07
BFGS,30,30,-1.0866408504298968e-06,-1366.4257453382036,-3.1401295148213433,29,1.5369140982389094e-06,True,-1365.4257464248444,1.5661303050134618e-09,1.0703886241285391e-06
BFGS,30,40,-4.871451628887298e-06,-746.1470925870362,-3.138914002724225,27,7.12451014392844e-06,True,-745.1470974584879,9.609987143282572e-09,3.5875975005374627e-06
BFGS,30,50,2.4805703114973295e-06,-8999.147573576536,-3.1413704226538695,34,4.98589506540118e-06,True,-8998.147571095966,5.487613868342996e-12,2.46932936576166e-08
BFGS,30,60,-1.4546302417330049e-06,-789.6512200685036,-3.139061484761568,24,3.216894940729592e-06,True,-788.6512215231338,8.108440669138289e-09,3.2034176472462086e-06
BFGS,30,70,-4.486031510502387e-07,-40633.89991172852,-3.1415434342088053,39,8.959958471218116e-07,True,-40632.89991217713,5.961814279336737e-14,1.2112737239253311e-09
BFGS,30,80,-4.570987416150719e-06,-11261.743191269266,-3.141415069050838,33,9.126220323502046e-06,True,-11260.743195840254,2.8001759874000432e-12,1.576813076580316e-08
BFGS,30,90,4.486977661530653e-06,-74081.39902524915,-3.1415656564215424,40,8.974319753463796e-06,True,-74080.39902076217,9.838381806315447e-15,3.6442300336977044e-10
BFGS,30,100,-2.7602416648372444e-06,-1551.5528071099836,-3.140304036610752,27,4.763136421752898e-06,True,-1550.5528098702252,1.0698985069489033e-09,8.302675101369748e-07
BFGS,40,-100,4.043448807713343e-07,-65171232.35366266,-3.1415926229012427,69,8.086897620135572e-07,True,-65171231.35366226,1.4450809678162566e-23,4.708885412297437e-16
BFGS,40,-90,9.437710196576594e-08,-5256502.0698360745,-3.141592273108661,62,1.8875427631448819e-07,True,-5256501.06983598,2.754034320669842e-20,7.23829424200725e-14
BFGS,40,-80,-2.385318295048926e-06,-1427376.773097287,-3.1415912524128524,57,4.770635608457515e-06,True,-1427375.7730996723,1.3754463608337949e-18,9.816404379081346e-13
BFGS,40,-70,-2.976906835470441e-06,-15100510.349802908,-3.1415925211350815,66,5.95381366216993e-06,True,-15100509.349805884,1.1616761476164034e-21,8.770951635520882e-15
BFGS,40,-60,1.4607478235798379e-06,-3565172.895189425,-3.141592092605127,56,2.921495804510381e-06,True,-3565171.895187964,8.8270994668705e-20,1.573507008797517e-13
BFGS,40,-50,-2.267114244875059e-06,-9876502.698713144,-3.1415924510838327,57,4.534228469246827e-06,True,-9876501.698715411,4.151933272361187e-21,2.0503291122662896e-14
BFGS,40,-40,2.170002138347714e-06,-2422777.8100950406,-3.1415918280865265,48,4.340004617419376e-06,True,-2422776.8100928706,2.812671161503536e-19,3.407239341753906e-13
BFGS,40,-30,1.4707566201714244e-06,-27037882.651812628,-3.1415925796173423,60,2.9415132430786504e-06,True,-27037881.651811156,2.02368042502105e-22,2.7358017434163125e-15
BFGS,40,-20,3.908632715713129e-06,-10920675.337072892,-3.141592470435667,63,7.817265448196178e-06,True,-10920674.337068984,3.0712236503833654e-21,1.6769918954487405e-14
BFGS,40,-10,1.0615458591268427e-06,-1873921.0527750796,-3.14159158630813,52,2.1230922877976333e-06,True,-1873920.0527740181,6.078630888669561e-19,5.69543871680856e-13
BFGS,40,0,1.545483186549514e-14,-547.8839114500188,-3.13794555033743,24,9.40554333022907e-06,True,-546.8839114500188,2.4256184320061472e-08,6.650723454094046e-06
BFGS,40,10,-1.919613240860449e-07,-484.4315875044255,-3.1374683268768266,26,1.1759694090241024e-05,True,-483.4315876963868,3.5078402445955714e-08,8.505104736663502e-06
BFGS,40,20,-3.080011644118935e-06,-1023.573287190056,-3.139639664791094,29,4.660949706134342e-06,True,-1022.5732902700677,3.7245313692283425e-09,1.9070860907914092e-06
BFGS,40,30,-4.076216657233637e-06,-6050.990131811385,-3.141262156446062,36,8.098003301391988e-06,True,-6049.990135887602,1.804983094181997e-11,5.4614178374146694e-08
BFGS,40,40,-3.969230087202812e-06,-2232.4495022230312,-3.140696976908147,31,7.5480073913968584e-06,True,-2231.449506192261,3.5927275611515787e-10,4.011184991026365e-07
BFGS,40,50,-3.5569567272893526e-06,-2779.989991245291,-3.140873355719724,32,6.860098120589296e-06,True,-2778.989994802248,1.8607868459433365e-10,2.586947679769311e-07
BFGS,40,60,-2.022010297358088e-07,-4098.336043863331,-3.14110471013296,33,3.091933952096107e-07,True,-4097.3360440655315,5.808696008232004e-11,1.1904442209455274e-07
BFGS,40,70,2.505028134751843e-06,-56067.554196845515,-3.1415569826470113,44,5.010692517749375e-06,True,-56066.55419434049,2.269413006480218e-14,6.362078560196841e-10
BFGS,40,80,-1.313180626691385e-06,-6055.7855832446385,-3.141262418153067,32,2.5724115096469535e-06,True,-6054.785584557819,1.8006988574641458e-11,5.452772411479257e-08
